id,label,x,y,cluster,weight<Links>,weight<Total link strength>,weight<Documents>,weight<Citations>,weight<Norm. citations>,score<Avg. pub. year>,score<Avg. citations>,score<Avg. norm. citations>
997945,,-80.1994,23.1219,21,0,0,0,0,0,0,0,0
997950,,-80.9275,23.1256,21,0,0,0,0,0,0,0,0
997955,,-81.2856,23.1197,21,0,0,0,0,0,0,0,0
997960,,-80.0333,22.9511,21,0,0,0,0,0,0,0,0
997965,,-75.7367,20.6969,21,0,0,0,0,0,0,0,0
997970,,-75.2237,19.9016,21,0,0,0,0,0,0,0,0
997975,,-78.7503,21.6392,21,0,0,0,0,0,0,0,0
997980,,-81.6489,22.4914,21,0,0,0,0,0,0,0,0
997985,,-84.3381,22.0122,21,0,0,0,0,0,0,0,0
997990,,-80.5586,23.2036,21,0,0,0,0,0,0,0,0
997995,,-24.3683,14.8122,21,0,0,0,0,0,0,0,0
998000,,-22.7061,16.0364,21,0,0,0,0,0,0,0,0
998005,,-24.3214,16.4828,21,0,0,0,0,0,0,0,0
998010,,-24.9331,16.9214,21,0,0,0,0,0,0,0,0
998015,,-25.2814,16.9133,21,0,0,0,0,0,0,0,0
998020,,-159.7411,-21.2542,21,0,0,0,0,0,0,0,0
998025,,-157.3322,-20.1331,21,0,0,0,0,0,0,0,0
998030,,-158.082,-19.9869,21,0,0,0,0,0,0,0,0
998035,,-158.2795,-19.8178,21,0,0,0,0,0,0,0,0
998040,,-158.9287,-19.2703,21,0,0,0,0,0,0,0,0
998045,,-159.8033,-18.8614,21,0,0,0,0,0,0,0,0
998050,,-163.1547,-18.0567,21,0,0,0,0,0,0,0,0
998055,,-165.4222,-11.5483,21,0,0,0,0,0,0,0,0
998060,,-161.0228,-10.4314,21,0,0,0,0,0,0,0,0
998065,,-161.0125,-10.3528,21,0,0,0,0,0,0,0,0
998070,,-161.0723,-10.0081,21,0,0,0,0,0,0,0,0
998075,,-157.9417,-8.9825,21,0,0,0,0,0,0,0,0
998080,,33.0308,34.5626,21,0,0,0,0,0,0,0,0
998085,,10.9899,54.7908,21,0,0,0,0,0,0,0,0
998090,,12.0381,54.8925,21,0,0,0,0,0,0,0,0
998095,,12.5575,54.9642,21,0,0,0,0,0,0,0,0
998100,,10.4986,55.0064,21,0,0,0,0,0,0,0,0
998105,,9.6306,55.0494,21,0,0,0,0,0,0,0,0
998110,,10.7569,54.7772,21,0,0,0,0,0,0,0,0
998115,,8.4636,55.3342,21,0,0,0,0,0,0,0,0
998120,,10.7828,55.1225,21,0,0,0,0,0,0,0,0
998125,,9.8969,55.2797,21,0,0,0,0,0,0,0,0
998130,,9.905,55.5058,21,0,0,0,0,0,0,0,0
998135,,12.5794,55.5514,21,0,0,0,0,0,0,0,0
998140,,10.5275,55.7658,21,0,0,0,0,0,0,0,0
998145,,12.4617,55.2864,21,0,0,0,0,0,0,0,0
998150,,12.0572,55.6533,21,0,0,0,0,0,0,0,0
998155,,11.6481,56.7233,21,0,0,0,0,0,0,0,0
998160,,8.9247,56.9186,21,0,0,0,0,0,0,0,0
998165,,10.9631,56.4394,21,0,0,0,0,0,0,0,0
998170,,9.7042,55.5311,21,0,0,0,0,0,0,0,0
998175,,9.4454,54.8254,21,0,0,0,0,0,0,0,0
998180,,8.3972,55.8975,21,0,0,0,0,0,0,0,0
998185,,9.3217,56.5256,21,0,0,0,0,0,0,0,0
998190,,10.9975,57.2233,21,0,0,0,0,0,0,0,0
998195,,10.0067,57.09,21,0,0,0,0,0,0,0,0
998200,,8.5914,56.6861,21,0,0,0,0,0,0,0,0
998205,,10.4325,57.5922,21,0,0,0,0,0,0,0,0
998210,,41.8286,11.74,21,0,0,0,0,0,0,0,0
998215,,42.8668,11.5854,21,0,0,0,0,0,0,0,0
998220,,-71.5322,17.5403,21,0,0,0,0,0,0,0,0
998225,,-68.7319,18.12,21,0,0,0,0,0,0,0,0
998230,,-69.7536,19.2894,21,0,0,0,0,0,0,0,0
998235,,-68.4497,18.3558,21,0,0,0,0,0,0,0,0
998240,,-71.4225,17.6019,21,0,0,0,0,0,0,0,0
998245,,-70.7836,19.8467,21,0,0,0,0,0,0,0,0
998250,,-79.8386,-2.6419,21,0,0,0,0,0,0,0,0
998255,,-89.752,-1.3608,21,0,0,0,0,0,0,0,0
998260,,-90.3658,-1.2692,21,0,0,0,0,0,0,0,0
998265,,-90.0433,-0.8389,21,0,0,0,0,0,0,0,0
998270,,-90.2606,-0.7511,21,0,0,0,0,0,0,0,0
998275,,-91.6639,-0.3161,21,0,0,0,0,0,0,0,0
998280,,-90.7933,-0.1494,21,0,0,0,0,0,0,0,0
998285,,-91.0806,-0.5872,21,0,0,0,0,0,0,0,0
998290,,-90.4083,0.3269,21,0,0,0,0,0,0,0,0
998295,,-90.7511,0.5475,21,0,0,0,0,0,0,0,0
998300,,-75.628,-0.1089,21,0,0,0,0,0,0,0,0
998305,,-78.709,-4.5848,21,0,0,0,0,0,0,0,0
998310,,-80.1533,-3.8842,21,0,0,0,0,0,0,0,0
998315,,-79.7636,-2.0092,21,0,0,0,0,0,0,0,0
998320,,-80.502,-0.3675,21,0,0,0,0,0,0,0,0
998325,,-78.9122,1.2392,21,0,0,0,0,0,0,0,0
998330,,34.0419,27.4422,21,0,0,0,0,0,0,0,0
998335,,32.05,31.1533,21,0,0,0,0,0,0,0,0
998340,,33.4767,31.1375,21,0,0,0,0,0,0,0,0
998345,,33.0961,31.2325,21,0,0,0,0,0,0,0,0
998350,,31.0278,31.6006,21,0,0,0,0,0,0,0,0
998355,,32.1431,31.0742,21,0,0,0,0,0,0,0,0
998360,,33.1436,31.0583,21,0,0,0,0,0,0,0,0
998365,,34.2676,31.2165,21,0,0,0,0,0,0,0,0
998370,,32.3408,29.5969,21,0,0,0,0,0,0,0,0
998375,,35.6706,22.9658,21,0,0,0,0,0,0,0,0
998380,,25.0014,21.9997,21,0,0,0,0,0,0,0,0
998385,,34.0014,26.7072,21,0,0,0,0,0,0,0,0
998390,,-9.7247,53.2681,21,0,0,0,0,0,0,0,0
998395,,-10.2686,53.975,21,0,0,0,0,0,0,0,0
998400,,-8.5186,54.9642,21,0,0,0,0,0,0,0,0
998405,,-6.267,54.0998,21,0,0,0,0,0,0,0,0
998410,,-9.8175,51.4456,21,0,0,0,0,0,0,0,0
998415,,-9.7578,52.1486,21,0,0,0,0,0,0,0,0
998420,,-10.1758,53.4078,21,0,0,0,0,0,0,0,0
998425,,-10.1244,54.0964,21,0,0,0,0,0,0,0,0
998430,,-8.8008,54.6917,21,0,0,0,0,0,0,0,0
998435,,-6.9317,55.2358,21,0,0,0,0,0,0,0,0
998440,,-8.4539,54.955,21,0,0,0,0,0,0,0,0
998445,,5.6414,-1.4747,21,0,0,0,0,0,0,0,0
998450,,9.3569,1.1672,21,0,0,0,0,0,0,0,0
998455,,8.6861,3.7417,21,0,0,0,0,0,0,0,0
998460,,24.0222,58.1427,21,0,0,0,0,0,0,0,0
998465,,22.2014,58.1447,21,0,0,0,0,0,0,0,0
998470,,23.2475,58.6711,21,0,0,0,0,0,0,0,0
998475,,23.2772,58.9631,21,0,0,0,0,0,0,0,0
998480,,25.7803,59.6289,21,0,0,0,0,0,0,0,0
998485,,27.3721,57.5356,21,0,0,0,0,0,0,0,0
998490,,23.7286,58.3708,21,0,0,0,0,0,0,0,0
998495,,25.7803,59.6289,21,0,0,0,0,0,0,0,0
998500,,40.1133,16.0558,21,0,0,0,0,0,0,0,0
998505,,39.7211,15.0842,21,0,0,0,0,0,0,0,0
998510,,42.3997,12.4697,21,0,0,0,0,0,0,0,0
998515,,37.5722,14.1023,21,0,0,0,0,0,0,0,0
998520,,36.9958,17.0739,21,0,0,0,0,0,0,0,0
998525,,-87.7217,13.1681,21,0,0,0,0,0,0,0,0
998530,,-87.7503,13.8642,21,0,0,0,0,0,0,0,0
998535,,-89.3483,14.432,21,0,0,0,0,0,0,0,0
998540,,37.9114,14.8836,21,0,0,0,0,0,0,0,0
998545,,41.8286,11.74,21,0,0,0,0,0,0,0,0
998550,,44.0106,9.0072,21,0,0,0,0,0,0,0,0
998555,,41.9052,3.9803,21,0,0,0,0,0,0,0,0
998560,,37.0397,4.3756,21,0,0,0,0,0,0,0,0
998565,,33.7114,7.6603,21,0,0,0,0,0,0,0,0
998570,,34.5944,10.8878,21,0,0,0,0,0,0,0,0
998575,,36.5428,14.2621,21,0,0,0,0,0,0,0,0
998580,,17.1664,48.0125,21,0,0,0,0,0,0,0,0
998585,,16.1118,46.8697,21,0,0,0,0,0,0,0,0
998590,,10.4712,46.8714,21,0,0,0,0,0,0,0,0
998595,,10.4781,47.5919,21,0,0,0,0,0,0,0,0
998600,,13.8336,48.7736,21,0,0,0,0,0,0,0,0
998605,,14.3097,51.0536,21,0,0,0,0,0,0,0,0
998610,,17.0022,50.2169,21,0,0,0,0,0,0,0,0
998615,,18.8512,49.5174,21,0,0,0,0,0,0,0,0
998620,,-52.2853,4.9375,21,0,0,0,0,0,0,0,0
998625,,-54.6038,2.3292,21,0,0,0,0,0,0,0,0
998630,,-53.4943,5.5723,21,0,0,0,0,0,0,0,0
998635,,22.4389,59.9958,21,0,0,0,0,0,0,0,0
998640,,21.4853,60.1139,21,0,0,0,0,0,0,0,0
998645,,21.8853,60.1772,21,0,0,0,0,0,0,0,0
998650,,21.3967,60.1786,21,0,0,0,0,0,0,0,0
998655,,25.8486,60.1956,21,0,0,0,0,0,0,0,0
998660,,22.4695,60,21,0,0,0,0,0,0,0,0
998665,,22.2178,60.2186,21,0,0,0,0,0,0,0,0
998670,,22.0961,60.3078,21,0,0,0,0,0,0,0,0
998675,,22.3833,60.2883,21,0,0,0,0,0,0,0,0
998680,,21.7517,60.4983,21,0,0,0,0,0,0,0,0
998685,,21.4833,60.5203,21,0,0,0,0,0,0,0,0
998690,,21.2758,60.4781,21,0,0,0,0,0,0,0,0
998695,,21.2142,60.6197,21,0,0,0,0,0,0,0,0
998700,,21.3275,60.8772,21,0,0,0,0,0,0,0,0
998705,,22.1808,63.2653,21,0,0,0,0,0,0,0,0
998710,,21.2319,63.3256,21,0,0,0,0,0,0,0,0
998715,,22.8061,63.8769,21,0,0,0,0,0,0,0,0
998720,,24.735,64.9444,21,0,0,0,0,0,0,0,0
998725,,28.1658,69.9122,21,0,0,0,0,0,0,0,0
998730,,28.8206,68.8444,21,0,0,0,0,0,0,0,0
998735,,30.1342,65.7192,21,0,0,0,0,0,0,0,0
998740,,31.5889,62.9144,21,0,0,0,0,0,0,0,0
998745,,22.9097,59.805,21,0,0,0,0,0,0,0,0
998750,,22.6628,60.2222,21,0,0,0,0,0,0,0,0
998755,,21.6681,61.5469,21,0,0,0,0,0,0,0,0
998760,,22.1881,63.4631,21,0,0,0,0,0,0,0,0
998765,,25.3108,65.5111,21,0,0,0,0,0,0,0,0
998770,,24.0078,66.8006,21,0,0,0,0,0,0,0,0
998775,,21.8092,68.5705,21,0,0,0,0,0,0,0,0
998780,,24.9349,68.5808,21,0,0,0,0,0,0,0,0
998785,,25.6772,60.235,21,0,0,0,0,0,0,0,0
998790,,23.5383,59.9603,21,0,0,0,0,0,0,0,0
998795,,-178.7306,-20.6461,21,0,0,0,0,0,0,0,0
998800,,-178.2114,-19.8525,21,0,0,0,0,0,0,0,0
998805,,179.7797,-19.1953,21,0,0,0,0,0,0,0,0
998810,,-178.597,-19.1558,21,0,0,0,0,0,0,0,0
998815,,178.3069,-18.9356,21,0,0,0,0,0,0,0,0
998820,,-178.9367,-18.9894,21,0,0,0,0,0,0,0,0
998825,,178.528,-18.9108,21,0,0,0,0,0,0,0,0
998830,,-178.5067,-18.6353,21,0,0,0,0,0,0,0,0
998835,,179.9639,-18.5406,21,0,0,0,0,0,0,0,0
998840,,177.6633,-18.5903,21,0,0,0,0,0,0,0,0
998845,,-178.7784,-18.2497,21,0,0,0,0,0,0,0,0
998850,,179.2458,-18.0364,21,0,0,0,0,0,0,0,0
998855,,-178.9911,-17.9508,21,0,0,0,0,0,0,0,0
998860,,-178.287,-17.9661,21,0,0,0,0,0,0,0,0
998865,,-179.2925,-17.7839,21,0,0,0,0,0,0,0,0
998870,,178.7477,-17.7197,21,0,0,0,0,0,0,0,0
998875,,-179.1433,-17.4311,21,0,0,0,0,0,0,0,0
998880,,177.5103,-17.5094,21,0,0,0,0,0,0,0,0
998885,,177.1125,-17.3144,21,0,0,0,0,0,0,0,0
998890,,179.3994,-17.3944,21,0,0,0,0,0,0,0,0
998895,,-178.9858,-17.3181,21,0,0,0,0,0,0,0,0
998900,,177.2811,-17.0519,21,0,0,0,0,0,0,0,0
998905,,178.333,-16.8358,21,0,0,0,0,0,0,0,0
998910,,-179.9933,-16.9553,21,0,0,0,0,0,0,0,0
998915,,177.56,-16.6775,21,0,0,0,0,0,0,0,0
998920,,179.8844,-16.6575,21,0,0,0,0,0,0,0,0
998925,,179.9811,-16.5244,21,0,0,0,0,0,0,0,0
998930,,-179.8964,-16.4311,21,0,0,0,0,0,0,0,0
998935,,179.9503,-16.5131,21,0,0,0,0,0,0,0,0
998940,,178.7472,-17.0119,21,0,0,0,0,0,0,0,0
998945,,-179.9411,-16.1283,21,0,0,0,0,0,0,0,0
998950,,177.1194,-12.5144,21,0,0,0,0,0,0,0,0
998955,,-59.6917,-52.2428,21,0,0,0,0,0,0,0,0
998960,,-61.2244,-51.8647,21,0,0,0,0,0,0,0,0
998965,,-60.8678,-51.9033,21,0,0,0,0,0,0,0,0
998970,,-61.3158,-51.7336,21,0,0,0,0,0,0,0,0
998975,,-60.9808,-52.062,21,0,0,0,0,0,0,0,0
998980,,-60.1322,-51.4947,21,0,0,0,0,0,0,0,0
998985,,-58.2794,-51.4175,21,0,0,0,0,0,0,0,0
998990,,-58.9406,-51.8019,21,0,0,0,0,0,0,0,0
998995,,-59.3481,-52.3431,21,0,0,0,0,0,0,0,0
999000,,-59.9061,-51.3031,21,0,0,0,0,0,0,0,0
999005,,-60.1106,-51.4053,21,0,0,0,0,0,0,0,0
999010,,153.6744,5.2869,21,0,0,0,0,0,0,0,0
999015,,162.9041,5.3072,21,0,0,0,0,0,0,0,0
999020,,143.0636,6.7194,21,0,0,0,0,0,0,0,0
999025,,149.3203,6.6983,21,0,0,0,0,0,0,0,0
999030,,157.9736,6.7383,21,0,0,0,0,0,0,0,0
999035,,158.1208,6.9297,21,0,0,0,0,0,0,0,0
999040,,158.26,7.0003,21,0,0,0,0,0,0,0,0
999045,,151.8605,7.3186,21,0,0,0,0,0,0,0,0
999050,,149.1913,7.3756,21,0,0,0,0,0,0,0,0
999055,,143.9119,7.3825,21,0,0,0,0,0,0,0,0
999060,,151.6083,7.3953,21,0,0,0,0,0,0,0,0
999065,,151.9117,7.445,21,0,0,0,0,0,0,0,0
999070,,149.675,8.5756,21,0,0,0,0,0,0,0,0
999075,,150.3733,8.6128,21,0,0,0,0,0,0,0,0
999080,,150.128,8.9925,21,0,0,0,0,0,0,0,0
999085,,138.2091,9.5239,21,0,0,0,0,0,0,0,0
999090,,-144.3075,-27.6428,21,0,0,0,0,0,0,0,0
999095,,-147.7203,-23.8653,21,0,0,0,0,0,0,0,0
999100,,-149.4572,-23.3617,21,0,0,0,0,0,0,0,0
999105,,-135.0519,-23.1639,21,0,0,0,0,0,0,0,0
999110,,-152.86,-22.6564,21,0,0,0,0,0,0,0,0
999115,,-151.3878,-22.4258,21,0,0,0,0,0,0,0,0
999120,,-138.7436,-22.2044,21,0,0,0,0,0,0,0,0
999125,,-140.6095,-21.7192,21,0,0,0,0,0,0,0,0
999130,,-150.6481,-17.6625,21,0,0,0,0,0,0,0,0
999135,,-149.1792,-17.8708,21,0,0,0,0,0,0,0,0
999140,,-149.7861,-17.4692,21,0,0,0,0,0,0,0,0
999145,,-149.5323,-16.9744,21,0,0,0,0,0,0,0,0
999150,,-150.9983,-16.8242,21,0,0,0,0,0,0,0,0
999155,,-151.4767,-16.8953,21,0,0,0,0,0,0,0,0
999160,,-151.0072,-16.7447,21,0,0,0,0,0,0,0,0
999165,,-151.4583,-16.6733,21,0,0,0,0,0,0,0,0
999170,,-146.3358,-16.1647,21,0,0,0,0,0,0,0,0
999175,,-148.2653,-15.8469,21,0,0,0,0,0,0,0,0
999180,,-144.6337,-15.7081,21,0,0,0,0,0,0,0,0
999185,,-138.6567,-10.5497,21,0,0,0,0,0,0,0,0
999190,,-138.9553,-9.7431,21,0,0,0,0,0,0,0,0
999195,,-140.1478,-9.3806,21,0,0,0,0,0,0,0,0
999200,,-139.612,-8.9564,21,0,0,0,0,0,0,0,0
999205,,-140.0264,-8.9011,21,0,0,0,0,0,0,0,0
999210,,-140.585,-7.9239,21,0,0,0,0,0,0,0,0
999215,,9.4947,42.6036,21,0,0,0,0,0,0,0,0
999220,,9.1808,41.3647,21,0,0,0,0,0,0,0,0
999225,,9.4467,42.6789,21,0,0,0,0,0,0,0,0
999230,,-1.2608,46.1564,21,0,0,0,0,0,0,0,0
999235,,-2.3639,46.6981,21,0,0,0,0,0,0,0,0
999240,,-2.2847,47.0206,21,0,0,0,0,0,0,0,0
999245,,-3.0667,47.3067,21,0,0,0,0,0,0,0,0
999250,,-3.5767,48.8039,21,0,0,0,0,0,0,0,0
999255,,4.165,50.2831,21,0,0,0,0,0,0,0,0
999260,,6.3622,49.4594,21,0,0,0,0,0,0,0,0
999265,,5.9667,46.2094,21,0,0,0,0,0,0,0,0
999270,,6.6198,45.1101,21,0,0,0,0,0,0,0,0
999275,,7.4393,43.7575,21,0,0,0,0,0,0,0,0
999280,,5.0314,43.5567,21,0,0,0,0,0,0,0,0
999285,,1.7817,42.57,21,0,0,0,0,0,0,0,0
999290,,-1.2503,44.6625,21,0,0,0,0,0,0,0,0
999295,,-1.0678,45.9089,21,0,0,0,0,0,0,0,0
999300,,-2.1342,47.2781,21,0,0,0,0,0,0,0,0
999305,,-2.3611,47.5042,21,0,0,0,0,0,0,0,0
999310,,-4.1861,48.3,21,0,0,0,0,0,0,0,0
999315,,-1.9417,49.7239,21,0,0,0,0,0,0,0,0
999320,,1.4611,50.1242,21,0,0,0,0,0,0,0,0
999325,,-16.1622,13.4253,21,0,0,0,0,0,0,0,0
999330,,-15.0703,13.8264,21,0,0,0,0,0,0,0,0
999335,,-15.8036,13.3478,21,0,0,0,0,0,0,0,0
999340,,8.9467,-0.6583,21,0,0,0,0,0,0,0,0
999345,,13.1868,1.2225,21,0,0,0,0,0,0,0,0
999350,,14.4297,-1.8917,21,0,0,0,0,0,0,0,0
999355,,12.65,-1.8225,21,0,0,0,0,0,0,0,0
999360,,11.1407,-3.9253,21,0,0,0,0,0,0,0,0
999365,,9.5139,-1.5967,21,0,0,0,0,0,0,0,0
999370,,9.9211,0.1853,21,0,0,0,0,0,0,0,0
999375,,11.3539,1.0019,21,0,0,0,0,0,0,0,0
999380,,9.5381,0.2708,21,0,0,0,0,0,0,0,0
999385,,40.2534,43.5825,21,0,0,0,0,0,0,0,0
999390,,46.1944,41.6858,21,0,0,0,0,0,0,0,0
999395,,43.4608,41.113,21,0,0,0,0,0,0,0,0
999400,,0.6395,5.8455,21,0,0,0,0,0,0,0,0
999405,,-2.0589,4.7308,21,0,0,0,0,0,0,0,0
999410,,-3.2492,6.6114,21,0,0,0,0,0,0,0,0
999415,,-0.1498,11.1385,21,0,0,0,0,0,0,0,0
999420,,0.7272,8.3214,21,0,0,0,0,0,0,0,0
999425,,0.5121,6.0552,21,0,0,0,0,0,0,0,0
999430,,-61.6119,12.2311,21,0,0,0,0,0,0,0,0
999435,,-61.5789,12.3231,21,0,0,0,0,0,0,0,0
999440,,-61.4283,12.4536,21,0,0,0,0,0,0,0,0
999445,,-43.295,59.9208,21,0,0,0,0,0,0,0,0
999450,,-44.2442,60.0117,21,0,0,0,0,0,0,0,0
999455,,-43.4533,60.038,21,0,0,0,0,0,0,0,0
999460,,-43.3542,60.0844,21,0,0,0,0,0,0,0,0
999465,,-44.4094,59.9478,21,0,0,0,0,0,0,0,0
999470,,-45.365,60.1853,21,0,0,0,0,0,0,0,0
999475,,-45.9969,60.6267,21,0,0,0,0,0,0,0,0
999480,,-45.8886,60.6958,21,0,0,0,0,0,0,0,0
999485,,-45.8886,60.6958,21,0,0,0,0,0,0,0,0
999490,,-47.7542,60.8047,21,0,0,0,0,0,0,0,0
999495,,-47.0494,60.8053,21,0,0,0,0,0,0,0,0
999500,,-47.1528,60.8167,21,0,0,0,0,0,0,0,0
999505,,-47.2314,60.8419,21,0,0,0,0,0,0,0,0
999510,,-46.7536,60.7503,21,0,0,0,0,0,0,0,0
999515,,-47.0503,60.8953,21,0,0,0,0,0,0,0,0
999520,,-47.0733,60.9267,21,0,0,0,0,0,0,0,0
999525,,-46.5186,60.9936,21,0,0,0,0,0,0,0,0
999530,,-48.2433,61.0986,21,0,0,0,0,0,0,0,0
999535,,-48.9344,61.2492,21,0,0,0,0,0,0,0,0
999540,,-42.4531,61.4414,21,0,0,0,0,0,0,0,0
999545,,-49.1944,61.6622,21,0,0,0,0,0,0,0,0
999550,,-49.35,61.7431,21,0,0,0,0,0,0,0,0
999555,,-42.2692,61.7503,21,0,0,0,0,0,0,0,0
999560,,-49.6633,62.1803,21,0,0,0,0,0,0,0,0
999565,,-42.1311,62.5647,21,0,0,0,0,0,0,0,0
999570,,-42.4478,62.7514,21,0,0,0,0,0,0,0,0
999575,,-41.5614,62.8736,21,0,0,0,0,0,0,0,0
999580,,-41.3339,63.0503,21,0,0,0,0,0,0,0,0
999585,,-41.1844,63.1228,21,0,0,0,0,0,0,0,0
999590,,-50.6828,63.1167,21,0,0,0,0,0,0,0,0
999595,,-50.6181,63.1147,21,0,0,0,0,0,0,0,0
999600,,-51.2736,63.4769,21,0,0,0,0,0,0,0,0
999605,,-52.0636,64.1639,21,0,0,0,0,0,0,0,0
999610,,-41.0528,64.2328,21,0,0,0,0,0,0,0,0
999615,,-41.1256,64.2883,21,0,0,0,0,0,0,0,0
999620,,-51.2397,64.2147,21,0,0,0,0,0,0,0,0
999625,,-51.3236,64.3736,21,0,0,0,0,0,0,0,0
999630,,-52.1419,64.5978,21,0,0,0,0,0,0,0,0
999635,,-40.8647,64.9086,21,0,0,0,0,0,0,0,0
999640,,-40.5564,65.0739,21,0,0,0,0,0,0,0,0
999645,,-52.3967,65.1094,21,0,0,0,0,0,0,0,0
999650,,-39.2778,65.4614,21,0,0,0,0,0,0,0,0
999655,,-53.0878,65.4925,21,0,0,0,0,0,0,0,0
999660,,-38.7611,65.5417,21,0,0,0,0,0,0,0,0
999665,,-37.0375,65.5328,21,0,0,0,0,0,0,0,0
999670,,-36.9956,65.5844,21,0,0,0,0,0,0,0,0
999675,,-37.485,65.6072,21,0,0,0,0,0,0,0,0
999680,,-36.7769,65.8639,21,0,0,0,0,0,0,0,0
999685,,-36.3197,65.8219,21,0,0,0,0,0,0,0,0
999690,,-36.62,65.7953,21,0,0,0,0,0,0,0,0
999695,,-35.4997,66.1742,21,0,0,0,0,0,0,0,0
999700,,-33.9706,66.8397,21,0,0,0,0,0,0,0,0
999705,,-53.4642,66.7989,21,0,0,0,0,0,0,0,0
999710,,-33.4311,67.1422,21,0,0,0,0,0,0,0,0
999715,,-53.6589,67.6758,21,0,0,0,0,0,0,0,0
999720,,-53.4731,68.0692,21,0,0,0,0,0,0,0,0
999725,,-51.2053,68.1216,21,0,0,0,0,0,0,0,0
999730,,-29.8381,68.1408,21,0,0,0,0,0,0,0,0
999735,,-52.9889,68.3578,21,0,0,0,0,0,0,0,0
999740,,-52.6417,68.53,21,0,0,0,0,0,0,0,0
999745,,-52.8842,68.5489,21,0,0,0,0,0,0,0,0
999750,,-51.8033,68.6272,21,0,0,0,0,0,0,0,0
999755,,-51.0353,68.6394,21,0,0,0,0,0,0,0,0
999760,,-23.2867,69.6411,21,0,0,0,0,0,0,0,0
999765,,-50.6064,69.8564,21,0,0,0,0,0,0,0,0
999770,,-50.9583,69.5505,21,0,0,0,0,0,0,0,0
999775,,-53.5747,69.2294,21,0,0,0,0,0,0,0,0
999780,,-54.9361,69.8455,21,0,0,0,0,0,0,0,0
999785,,-54.6614,70.3725,21,0,0,0,0,0,0,0,0
999790,,-51.8617,70.7222,21,0,0,0,0,0,0,0,0
999795,,-27.2761,70.875,21,0,0,0,0,0,0,0,0
999800,,-28.1367,70.4547,21,0,0,0,0,0,0,0,0
999805,,-52.0231,70.9792,21,0,0,0,0,0,0,0,0
999810,,-25.3089,71.0144,21,0,0,0,0,0,0,0,0
999815,,-53.6492,71.0242,21,0,0,0,0,0,0,0,0
999820,,-52.5714,71.3461,21,0,0,0,0,0,0,0,0
999825,,-52.7561,71.6603,21,0,0,0,0,0,0,0,0
999830,,-55.41,71.8903,21,0,0,0,0,0,0,0,0
999835,,-55.7961,72.0705,21,0,0,0,0,0,0,0,0
999840,,-55.065,72.5253,21,0,0,0,0,0,0,0,0
999845,,-55.9947,72.5575,21,0,0,0,0,0,0,0,0
999850,,-54.9467,72.6722,21,0,0,0,0,0,0,0,0
999855,,-54.8325,72.6955,21,0,0,0,0,0,0,0,0
999860,,-55.2856,72.6811,21,0,0,0,0,0,0,0,0
999865,,-55.8017,72.7925,21,0,0,0,0,0,0,0,0
999870,,-22.7569,72.4414,21,0,0,0,0,0,0,0,0
999875,,-55.5864,72.8903,21,0,0,0,0,0,0,0,0
999880,,-25.2108,72.8517,21,0,0,0,0,0,0,0,0
999885,,-24.5889,72.9575,21,0,0,0,0,0,0,0,0
999890,,-55.7533,73.0114,21,0,0,0,0,0,0,0,0
999895,,-21.3533,73.0914,21,0,0,0,0,0,0,0,0
999900,,-56.3317,73.1722,21,0,0,0,0,0,0,0,0
999905,,-55.8156,73.2247,21,0,0,0,0,0,0,0,0
999910,,-55.6864,73.2828,21,0,0,0,0,0,0,0,0
999915,,-55.5317,73.3181,21,0,0,0,0,0,0,0,0
999920,,-23.21,73.2336,21,0,0,0,0,0,0,0,0
999925,,-25.2431,73.4058,21,0,0,0,0,0,0,0,0
999930,,-55.5897,73.3811,21,0,0,0,0,0,0,0,0
999935,,-56.3442,73.6725,21,0,0,0,0,0,0,0,0
999940,,-56.2056,73.7183,21,0,0,0,0,0,0,0,0
999945,,-56.7772,73.8758,21,0,0,0,0,0,0,0,0
999950,,-20.0161,73.8844,21,0,0,0,0,0,0,0,0
999955,,-56.5308,74.5306,21,0,0,0,0,0,0,0,0
999960,,-57.0956,74.5575,21,0,0,0,0,0,0,0,0
999965,,-57.0831,74.613,21,0,0,0,0,0,0,0,0
999970,,-18.8386,74.5383,21,0,0,0,0,0,0,0,0
999975,,-57.4764,74.7061,21,0,0,0,0,0,0,0,0
999980,,-19.7292,74.8586,21,0,0,0,0,0,0,0,0
999985,,-20.1669,74.8975,21,0,0,0,0,0,0,0,0
9910330,,-20.7628,74.8469,21,0,0,0,0,0,0,0,0
9910335,,-22.0828,74.5983,21,0,0,0,0,0,0,0,0
9910340,,-21.9806,73.998,21,0,0,0,0,0,0,0,0
9910345,,-22.3792,73.2506,21,0,0,0,0,0,0,0,0
9910350,,-25.6869,73.9525,21,0,0,0,0,0,0,0,0
9910355,,-27.3375,73.4925,21,0,0,0,0,0,0,0,0
9910360,,-25.0539,73.0828,21,0,0,0,0,0,0,0,0
9910365,,-24.6094,72.5233,21,0,0,0,0,0,0,0,0
9910370,,-22.4944,71.8928,21,0,0,0,0,0,0,0,0
9910375,,-21.8056,71.5094,21,0,0,0,0,0,0,0,0
9910380,,-21.6811,71.0683,21,0,0,0,0,0,0,0,0
9910385,,-22.6228,70.4466,21,0,0,0,0,0,0,0,0
9910390,,-28.4669,71.5525,21,0,0,0,0,0,0,0,0
9910395,,-29.2069,70.3942,21,0,0,0,0,0,0,0,0
9910400,,-22.0792,70.1297,21,0,0,0,0,0,0,0,0
